479;Strēlnieks;Bērzs Jānis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
480;Dižkareivis;Bormanis Jānis Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
481;Dižkareivis;Bullis Jēkabs Ermaņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
482;Dižkareivis;Bergmanis Dāvids Indriķa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
483;Seržants;Borisovs Domeniks Miķeļa d.;5. Zemgales LSP;Sv. Jura ordenis;3;;273
484;Strēlnieks;Boks Žanis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;273
485;Kaprālis;Beķķeris Pēteris Gusta d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
486;Seržants;Birns (Virns) Gotfrīds;5. Zemgales LSP;Sv. Jura ordenis;4;;273
487;Kaprālis;Betlers Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
488;Strēlnieks;Bērziņš Oskars Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
489;Strēlnieks;Bitups Arturs Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
490;Strēlnieks;Beita Jānis Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
491;Seržants ;Bieže Jēkabs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
492;Strēlnieks;Brūžiks Juris-Jozefs;5. Zemgales LSP;Sv. Jura ordenis;4;;273
493;Strēlnieks;Breijers Fricis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
494;Dižkareivis;Baumanis Antons Teņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
495;Strēlnieks;Bērziņš Pēteris Matīsa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
496;Dižkareivis;Bušs Roberts Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
497;Strēlnieks;Birznieks Jēkabs Kriša d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
498;Strēlnieks;Bušs Jānis Grietas d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
499;Strēlnieks;Bīriņš Augusts Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
500;Dižkareivis;Brūveris Fricis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
501;Sanitārs;Brikmanis Pēteris Mārča d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
502;Sanitārs;Bērziņš Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
503;Strēlnieks;Balodis Ādolfs Ādolfa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
504;Kaprālis;Buholcs Kārlis Johana d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
505;Dižkareivis;Birga Fricis Miķeļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
506;Strēlnieks;Briedis Žanis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
507;Seržants;Balodis Voldemārs Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
508;Kaprālis;Bojārs Kārlis Miķeļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
509;Strēlnieks;Brakajanskis Fricis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
510;Strēlnieks;Bleijss Pēteris Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
511;Strēlnieks;Borisovs Fedors Grogora d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
512;Strēlnieks;Butka Krišus Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
513;Dižkareivis;Birznieks Krišus Jana d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
514;Strēlnieks;Bunga Krišjānis Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;275
515;Strēlnieks;Blumbergs Fricis Žaņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;275
516;Dižkareivis;Brašners Prohors Grigora d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;288
517;Strēlnieks;Bušmanis Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;300
518;Strēlnieks;Briedis Antons Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;300
519;Dižkareivis;Baltaisvilks Juris Kriša d.;5. Zemgales LSP;Sv. Jura ordenis;4;Arī 4. pakāpes medaļa;300
520;Strēlnieks;Bimbergs Frīdrihs Frīdriha d.;5. Zemgales LSP;Sv. Jura ordenis;4;;316
521;Strēlnieks;Birznieks Jēkabs Kriša d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;331
522;Strēlnieks;Bērziņš Ernests Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
523;Strēlnieks;Bušmanis Kārlis Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
524;Strēlnieks;Bušs Augusts Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
525;Kaprālis;Brites Pāvils Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
526;Strēlnieks;Belberts Kārlis Kristapa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
527;Sanitārs;Bērziņš Kārlis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
528;Strēlnieks;Cērpiņš Ernests Hermaņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
529;Strēlnieks;Cīrulis Augusts Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
530;Kaprālis;Cibulis Mārtiņš Kriša d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
531;Seržants;Cālins Eduards Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
532;Sanitārs;Celmiņš Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
533;Strēlnieks;Cālis Pēteris Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
534;Strēlnieks;Cīrulis Indriķis Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
535;Strēlnieks;Circenis Donāts;5. Zemgales LSP;Sv. Jura ordenis;4;;398
536;Strēlnieks;Dumpe Eduards Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
537;Seržants;Dravnieks Eduards Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;2;;273
538;Seržants;Dubergs Johans Johana d.;5. Zemgales LSP;Sv. Jura ordenis;3;;273
539;Seržants;Derkevics Ernests Kristapa d.;5. Zemgales LSP;Sv. Jura ordenis;3;;273
540;Strēlnieks;Demiņš Vilhelms Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
541;Virsnieka vietn.;Demidovs Mārtiņš Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
542;Seržants;Dobels Pēteris Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
543;Dižkareivis;Dzelzkalējs Fricis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;273
544;Strēlnieks;Dankers Valentīns Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
545;Strēlnieks;Damello Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
546;Kaprālis;Dorožkevičs Jānis Makša d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
547;Strēlnieks;Deičs Mārtiņš Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
548;Kaprālis;Daize Eduards Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts un medaļa;300
549;Strēlnieks;Daudziešens Jānis Alekša d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;331
550;Strēlnieks;Dišlers Jēkabs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
551;Strēlnieks;Dubovs Jānis Minnas d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
552;Strēlnieks;Ereskins Pāvils Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
553;Strēlnieks;Ezeriņš Pāvils Teodora d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
554;Kaprālis;Eltermanis Kristaps Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
555;Strēlnieks;Ezis Aleksandrs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
556;Strēlnieks;Ermansons Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
557;Kaprālis;Ezermanis Jānis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
558;Strēlnieks;Ezermalis Indriķis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
559;Strēlnieks;Ende Antons Antona d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
560;Strēlnieks;Eglītis Jānis Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
561;Strēlnieks;Eglītis Kārlis Viļuma d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
562;Sanitārs;Encs Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
563;Dižkareivis;Frīdenšteins Pēteris Jura d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
564;Strēlnieks;Freibergs Pēteris Kristapa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
565;Dižkareivis;Feldmanis Mārtiņš Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
566;Strēlnieks;Frīdenbergs Fricis Ernesta d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
567;Strēlnieks;Freimanis Voldemārs Roberta d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
568;Strēlnieks;Fedotovs Nikolajs Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
569;Strēlnieks;Fleišmanis Indriķis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
570;Strēlnieks;Freimanis Kristaps Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;331
571;Dižkareivis;Fetlers Andrejs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
572;Strēlnieks;Freimanis Jānis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
573;Seržants;Gavriļonoks Grigorijs Antona d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
574;Strēlnieks;Gotters Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
575;Dižkareivis;Grīve Uldriķis Uldriķa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
576;Strēlnieks;Gross Roberts Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
577;Kaprālis;Grunte;5. Zemgales LSP;Sv. Jura ordenis;4;;273
578;Strēlnieks;Gortis Viktors Hermaņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
579;Strēlnieks;Galliņš Jānis Jura d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
580;Strēlnieks;Grosmanis Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
581;Strēlnieks;Gaiķis Konstantīns;5. Zemgales LSP;Sv. Jura ordenis;4;;273
582;Strēlnieks;Gulbis Renis Anša d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
583;Dižkareivis;Gruzdiņš Kārlis Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
584;Dižkareivis;Grivāns Ādolfs Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
585;Kaprālis;Grīnmanis Kārlis Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
586;Strēlnieks;Grudņikovs Jefims Nikifora d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
587;Strēlnieks;Gusinskis Andrejs Ādama d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
588;Strēlnieks;Grūbe Jānis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
589;Dižkareivis;Grunskis Krišjānis Zandera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa divreiz;274
590;Strēlnieks;Grīnbergs Jānis Indriķa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
591;Strēlnieks;Graudiņš Andrejs Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;301
592;Strēlnieks;Geisters Roberts Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;310
593;Kaprālis;Grincevics Roberts Pauļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
594;Strēlnieks;Grīnbergs Jānis Miķeļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
595;Dižkareivis;Grūbe Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;332
596;Strēlnieks;Graudiņš Andrejs Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;345
597;Strēlnieks;Galgavs Jēkabs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
598;Sanitārs;Gusts Kārlis Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
599;Strēlnieks;Geits Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
600;Strēlnieks;Gāze Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;273
601;Sanitārs;Homiteins Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
602;Dižkareivis;Hlopcovs Filips Mefeda d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
603;Strēlnieks;Hartmanis Jānis Friča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
604;Strēlnieks;Izraels Voldemārs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
605;Dižkareivis;Isajevs Jānis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
606;Kaprālis;Ivanovs Gavrils Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;3;;273
607;Kaprālis;Ilbežs Andrejs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
608;Dižkareivis;Ivanovs Rūdolfs Andža d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
609;Strēlnieks;Ivanovs Krišjānis Vasila d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
610;Dižkareivis;Indriksons Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
611;Strēlnieks;Indriksons Fricis Krišjāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
612;Strēlnieks;Indriksons Augusts Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
613;Strēlnieks;Jurišs Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
614;Dižkareivis;Jākobsons Jēkabs Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
615;Strēlnieks;Jurgensons Kārlis Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
616;Strēlnieks;Justs Jānis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
617;Strēlnieks;Jansons Jēkabs Indriķa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
618;Kaprālis;Jupče Antons Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
619;Strēlnieks;Jākobsons Alfrēds Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
620;Dižkareivis;Jumiks Jānis Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
621;Dižkareivis;Jankovskis Fricis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
622;Dižkareivis;Jākobsons Fricis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;3;Krusts;288
623;Strēlnieks;Jansons Kārlis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;331
624;Strēlnieks;Jansons Juris;5. Zemgales LSP;Sv. Jura ordenis;4;;331
625;Strēlnieks;Jansons Pēteris Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
626;Strēlnieks;Jansons Jēkabs Indriķa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;332
627;Seržants;Katovics Kārlis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;2;Krusts;217
628;Kaprālis;Kaņeps Jēkabs Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
629;Kaprālis;Kļavis Voldemārs Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
630;Strēlnieks;Kalniņš Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
631;Kaprālis;Kudreševs Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;3. 4.;;273
632;Virsseržants;Kurmiņš Alberts Kristapa d.;5. Zemgales LSP;Sv. Jura ordenis;3;;273
633;Strēlnieks;Kritonaitis Antons Osipa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
634;Seržants;Kozlovskis Staņislavs Nikodina d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
635;Strēlnieks;Kiršgolds Augusts Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
636;Strēlnieks;Kalniņš Jozefs Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
637;Strēlnieks;Krūkle Rihards Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
638;Strēlnieks;Krūmiņš Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
639;Kaprālis;Kviesis Kārlis Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
640;Seržants ;Kaņeps Kārlis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
641;Kaprālis;Kudulis Kazimirs Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
642;Strēlnieks;Kīķers Voldemārs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
643;Kaprālis;Krieviņš Jānis Jura d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
644;Strēlnieks;Kalvītis Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
645;Strēlnieks;Kipsts Ernests Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;2 reizes arī medaļa;273
646;Strēlnieks;Krūzbergs Ģirts Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
647;Strēlnieks;Kalniņš Pēteris Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;2 reizes;273
648;Strēlnieks;Krauze Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;2 reizes;273
649;Strēlnieks;Kāposts Augusts Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
650;Feldšeris/sanitārs;Kārkle Artemijs Nikolaja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
651;Strēlnieks;Kapenieks Juris Miķeļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
652;Sanitārs;Kaufmanis Kārlis Jura d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
653;Kaprālis;Krūmiņš Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
654;Dižkareivis;Kemke Voldemārs Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
655;Dižkareivis;Koppe Arturs Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
656;Sanitārs;Kviesis Jānis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
657;Seržants;Kalve Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
658;Strēlnieks;Krastenbergs Fedors Anša d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
659;Strēlnieks;Keire Pēteris Miķeļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
660;Strēlnieks;Kinds Friis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
661;Strēlnieks;Komarovskis Mihails Osipa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
662;Strēlnieks;Kauķis Aleksis Iļjas d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
663;Strēlnieks;Krieviņš Alberts Otto d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
664;Strēlnieks;Kalniņš Kārlis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
665;Kaprālis;Karabanovs Foma Arhipa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts un medaļa;300
666;Dižkareivis;Kalējs Fricis Indriķa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;300
667;Strēlnieks;Kreicbergs Indriķis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;300
668;Strēlnieks;Kirejs Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;300
669;Sanitārs;Kviesis Jānis Krišjāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;300
670;Strēlnieks;Kirss Eduards Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
671;Strēlnieks;Klaus Jēkabs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
672;Strēlnieks;Krēsliņš Rūdolfs Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
673;Strēlnieks;Kociņš Kārlis Ģederta d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
674;Strēlnieks;Krūmiņš Voldemārs Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
675;Strēlnieks;Kūvits Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
676;Strēlnieks;Kivilands Aleksandrs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
677;Feldšeris;Kakle Artēmijs Nikola d.;5. Zemgales LSP;Sv. Jura ordenis;4;Divreiz;331
678;Strēlnieks;Koppe Jānis Ģederta d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
679;Strēlnieks;Kurpnieks Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
680;Strēlnieks;Kurmis Jānis Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
681;Strēlnieks;Kalniņš Mārtiņš Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
682;Strēlnieks;Krūmiņš Ernests Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;398
683;Sanitārs;Klievēns Miķelis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;398
684;Strēlnieks;Kundziņš Fricis Eduarda d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
685;Strēlnieks;Līdaks Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
686;Virsseržants ;Līdacis Pēteris Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;3;;217
687;Strēlnieks;Leitis Juris Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
688;Strēlnieks;Lazdiņš Jānis Brenča d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
689;Strēlnieks;Lazda Kārlis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
690;Strēlnieks;Liepiņš Roberts Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
691;Seržants;Leimanis Jānis Dāvja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
692;Strēlnieks;Liepa Vilis Kristapa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
693;Seržants;Līcis Rūdolfs Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
694;Kaprālis;Laucis Aleksandrs Gusta d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
695;Dižkareivis;Liepiņš Fricis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
696;Kaprālis;Laugerts Osips Ignata d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
697;Virsseržants;Lembergs Rūdolfs Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;273
698;Kaprālis;Lundbergs Jānis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
699;Strēlnieks;Liepiņš Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
700;Seržants;Lazdiņš Pēteris Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
701;Kaprālis;Lorencs Kārlis Loriana d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
702;Kaprālis;Lasmanis Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
703;Strēlnieks;Liepiņš Mārtiņš Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
704;Strēlnieks;Lindbergs Miķelis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
705;Dižkareivis;Lingers Kārlis Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
706;Dižkareivis;Lagzda Fricis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
707;Dižkareivis;Ligers Kārlis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
708;Strēlnieks;Leimanis Alberts Jura d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
709;Strēlnieks;Laumanis Augusts Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;274
710;Strēlnieks;Leins Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;300
711;Strēlnieks;Liepiņš Kārlis Kārļa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts un medaļa;300
712;Strēlnieks;Lindleins Kārlis Johana d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts un medaļa;300
713;Dižkareivis;Lozenbergs Jānis Pētera d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts un medaļa;300
714;Strēlnieks;Liepiņš Alfrēds Ādama d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
715;Strēlnieks;Linde Mārtiņš Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;331
716;Strēlnieks;Liepiņš Andrejs Andreja d.;5. Zemgales LSP;Sv. Jura ordenis;4;;398
717;Strēlnieks;Mezis Pēteris Krišjāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Krusts;217
718;Strēlnieks;Mežītis Kārlis Ģirta d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
719;Dižkareivis;Makeļskis Gavrils Ignata d.;5. Zemgales LSP;Sv. Jura ordenis;4;;217
720;Seržants;Melle Andrejs Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
721;Kaprālis;Martinsons Johans Mārtiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
722;Strēlnieks;Martinsons Ernests Indriķa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
723;Strēlnieks;Meijers Pēteris Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
724;Kaprālis;Muļļaus Jānis Reiņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
725;Virsseržants;Metels Rūdolfs Jēkaba d.;5. Zemgales LSP;Sv. Jura ordenis;4;;273
726;Strēlnieks;Mežonis Jānis Jāņa d.;5. Zemgales LSP;Sv. Jura ordenis;4;Medaļa;274
